dteday,hr,temp,hum,windspeed,atemp
2013-03-21 12:00:00,12,1.7,40,25.9,1.7
2013-03-21 13:00:00,13,1.7,40,27.7,1.7
2013-03-21 14:00:00,14,1.7,38,27.7,1.7
2013-03-21 15:00:00,15,2.2,38,25.9,2.2
2013-03-21 16:00:00,16,2.8,35,25.9,2.8
2013-03-21 17:00:00,17,3.3,32,33.5,3.3
2013-03-21 18:00:00,18,2.8,35,33.5,2.8
2013-03-21 19:00:00,19,4.4,29,20.5,4.4
2013-03-21 20:00:00,20,2.2,34,22.3,2.2
2013-03-21 21:00:00,21,2.2,32,29.5,2.2
2013-03-21 22:00:00,22,2.2,28,29.5,2.2
2013-03-21 23:00:00,23,1.7,29,22.3,1.7
2013-03-22 00:00:00,0,0.6,30,27.7,0.6
2013-03-22 01:00:00,1,0.6,32,18.4,0.6
2013-03-22 02:00:00,2,0.0,33,20.5,0.0
2013-03-22 03:00:00,3,-0.6,34,14.8,-0.6
2013-03-22 04:00:00,4,-0.6,36,11.2,-0.6
2013-03-22 05:00:00,5,-0.6,38,14.8,-0.6
2013-03-22 06:00:00,6,-0.6,39,16.6,-0.6
2013-03-22 07:00:00,7,-1.1,41,18.4,-1.1
2013-03-22 08:00:00,8,-1.1,41,11.2,-1.1
2013-03-22 09:00:00,9,-1.1,43,11.2,-1.1
2013-03-22 10:00:00,10,-2.2,48,9.4,-2.2
2013-03-22 11:00:00,11,-1.1,47,11.2,-1.1
2013-03-22 12:00:00,12,0.6,41,18.4,0.6
2013-03-22 13:00:00,13,1.7,38,13.0,1.7
2013-03-22 14:00:00,14,3.3,35,29.5,3.3
2013-03-22 15:00:00,15,4.4,34,24.1,4.4
2013-03-22 16:00:00,16,3.9,34,18.4,3.9
2013-03-22 17:00:00,17,6.1,30,25.9,6.1
2013-03-22 18:00:00,18,7.2,28,24.1,7.2
2013-03-22 19:00:00,19,8.9,28,22.3,8.9
2013-03-22 20:00:00,20,9.4,26,29.5,9.4
2013-03-22 21:00:00,21,9.4,26,22.3,9.4
2013-03-22 22:00:00,22,8.9,26,27.7,8.9
2013-03-22 23:00:00,23,7.8,30,24.1,7.8
2013-03-23 00:00:00,0,6.1,35,13.0,6.1
2013-03-23 01:00:00,1,5.0,38,18.4,5.0
2013-03-23 02:00:00,2,4.4,41,11.2,4.4
2013-03-23 03:00:00,3,3.9,42,7.6,3.9
2013-03-23 04:00:00,4,2.8,48,9.4,2.8
2013-03-23 05:00:00,5,2.8,46,5.4,2.8
2013-03-23 06:00:00,6,2.2,46,7.6,2.2
2013-03-23 07:00:00,7,2.2,46,0.0,2.2
2013-03-23 08:00:00,8,1.1,50,5.4,1.1
2013-03-23 09:00:00,9,1.7,49,7.6,1.7
2013-03-23 10:00:00,10,1.1,52,9.4,1.1
2013-03-23 11:00:00,11,1.1,52,9.4,1.1
2013-03-23 12:00:00,12,2.2,50,11.2,2.2
2013-03-23 13:00:00,13,3.9,44,13.0,3.9
2013-03-23 14:00:00,14,6.1,38,7.6,6.1
2013-03-23 15:00:00,15,7.2,36,16.6,7.2
2013-03-23 16:00:00,16,8.9,34,25.9,8.9
2013-03-23 17:00:00,17,10.0,32,24.1,10.0
2013-03-23 18:00:00,18,10.6,30,13.0,10.6
2013-03-23 19:00:00,19,11.7,27,16.6,11.7
2013-03-23 20:00:00,20,12.2,26,13.0,12.2
2013-03-23 21:00:00,21,12.8,26,16.6,12.8
2013-03-23 22:00:00,22,12.2,25,13.0,12.2
2013-03-23 23:00:00,23,11.1,28,14.8,11.1
2013-03-24 00:00:00,0,9.4,33,13.0,9.4
2013-03-24 01:00:00,1,8.9,33,14.8,8.9
2013-03-24 02:00:00,2,7.2,40,14.8,7.2
2013-03-24 03:00:00,3,7.2,40,24.1,7.2
2013-03-24 04:00:00,4,6.1,43,22.3,6.1
2013-03-24 05:00:00,5,4.4,50,14.8,4.4
2013-03-24 06:00:00,6,3.9,48,11.2,3.9
2013-03-24 07:00:00,7,3.3,48,16.6,3.3
2013-03-24 08:00:00,8,3.3,46,5.4,3.3
2013-03-24 09:00:00,9,2.2,50,9.4,2.2
2013-03-24 10:00:00,10,1.7,58,9.4,1.7
2013-03-24 11:00:00,11,2.2,52,7.6,2.2
2013-03-24 12:00:00,12,2.8,54,9.4,2.8
2013-03-24 13:00:00,13,3.9,50,9.4,3.9
2013-03-24 14:00:00,14,4.4,48,16.6,4.4
2013-03-24 15:00:00,15,5.6,41,11.2,5.6
2013-03-24 16:00:00,16,5.6,39,11.2,5.6
2013-03-24 17:00:00,17,6.1,41,7.6,6.1
2013-03-24 18:00:00,18,6.7,36,7.6,6.7
2013-03-24 19:00:00,19,6.7,40,9.4,6.7
2013-03-24 20:00:00,20,6.1,41,11.2,6.1
2013-03-24 21:00:00,21,6.1,41,13.0,6.1
2013-03-24 22:00:00,22,6.1,41,9.4,6.1
2013-03-24 23:00:00,23,5.0,51,9.4,5.0
2013-03-25 00:00:00,0,2.8,76,13.0,2.8
2013-03-25 01:00:00,1,1.7,88,9.4,1.7
2013-03-25 02:00:00,2,2.0,87,11.2,2.0
2013-03-25 03:00:00,3,2.2,85,9.4,2.2
2013-03-25 04:00:00,4,2.0,87,9.4,2.0
2013-03-25 05:00:00,5,2.0,87,9.4,2.0
2013-03-25 06:00:00,6,2.2,82,13.0,2.2
2013-03-25 07:00:00,7,1.7,88,7.6,1.7
2013-03-25 08:00:00,8,1.0,86,14.8,1.0
2013-03-25 09:00:00,9,0.6,92,11.2,0.6
2013-03-25 10:00:00,10,1.0,86,9.4,1.0
2013-03-25 11:00:00,11,1.1,92,14.8,1.1
2013-03-25 12:00:00,12,1.1,88,18.4,1.1
2013-03-25 13:00:00,13,2.0,87,14.8,2.0
2013-03-25 14:00:00,14,1.7,88,18.4,1.7
2013-03-25 15:00:00,15,2.2,85,13.0,2.2
2013-03-25 16:00:00,16,2.2,85,9.4,2.2
2013-03-25 17:00:00,17,2.8,85,13.0,2.8
2013-03-25 18:00:00,18,3.3,86,13.0,3.3
2013-03-25 19:00:00,19,4.0,81,14.8,4.0
2013-03-25 20:00:00,20,3.9,82,18.4,3.9
2013-03-25 21:00:00,21,3.9,82,16.6,3.9
2013-03-25 22:00:00,22,3.9,79,11.2,3.9
2013-03-25 23:00:00,23,3.3,86,9.4,3.3
2013-03-26 00:00:00,0,3.0,87,11.2,3.0
2013-03-26 01:00:00,1,3.3,82,11.2,3.3
2013-03-26 02:00:00,2,3.3,82,13.0,3.3
2013-03-26 03:00:00,3,2.8,82,11.2,2.8
2013-03-26 04:00:00,4,2.8,85,11.2,2.8
2013-03-26 05:00:00,5,2.8,85,11.2,2.8
2013-03-26 06:00:00,6,2.8,85,5.4,2.8
2013-03-26 07:00:00,7,2.8,85,14.8,2.8
2013-03-26 08:00:00,8,2.2,85,11.2,2.2
2013-03-26 09:00:00,9,2.2,85,11.2,2.2
2013-03-26 10:00:00,10,2.2,85,9.4,2.2
2013-03-26 11:00:00,11,2.0,80,11.2,2.0
2013-03-26 12:00:00,12,2.8,82,0.0,2.8
2013-03-26 13:00:00,13,5.0,70,13.0,5.0
2013-03-26 14:00:00,14,6.1,68,20.5,6.1
2013-03-26 15:00:00,15,7.8,58,14.8,7.8
2013-03-26 16:00:00,16,8.9,51,18.4,8.9
2013-03-26 17:00:00,17,8.3,48,18.4,8.3
2013-03-26 18:00:00,18,9.4,41,22.3,9.4
2013-03-26 19:00:00,19,8.3,44,18.4,8.3
2013-03-26 20:00:00,20,8.9,40,16.6,8.9
2013-03-26 21:00:00,21,10.0,36,11.2,10.0
2013-03-26 22:00:00,22,9.4,36,20.5,9.4
2013-03-26 23:00:00,23,8.9,39,22.3,8.9
2013-03-27 00:00:00,0,8.9,42,18.4,8.9
2013-03-27 01:00:00,1,8.3,44,13.0,8.3
2013-03-27 02:00:00,2,8.3,42,14.8,8.3
2013-03-27 03:00:00,3,8.3,42,16.6,8.3
2013-03-27 04:00:00,4,7.2,47,20.5,7.2
2013-03-27 05:00:00,5,6.7,51,22.3,6.7
2013-03-27 06:00:00,6,5.6,55,14.8,5.6
2013-03-27 07:00:00,7,5.0,57,9.4,5.0
2013-03-27 08:00:00,8,5.0,55,11.2,5.0
2013-03-27 09:00:00,9,4.4,60,7.6,4.4
2013-03-27 10:00:00,10,4.4,57,11.2,4.4
2013-03-27 11:00:00,11,4.4,57,14.8,4.4
2013-03-27 12:00:00,12,5.0,55,20.5,5.0
2013-03-27 13:00:00,13,6.1,51,27.7,6.1
2013-03-27 14:00:00,14,7.2,47,29.5,7.2
2013-03-27 15:00:00,15,8.9,44,33.5,8.9
2013-03-27 16:00:00,16,9.4,42,24.1,9.4
2013-03-27 17:00:00,17,10.6,39,27.7,10.6
2013-03-27 18:00:00,18,10.0,36,27.7,10.0
2013-03-27 19:00:00,19,10.6,36,22.3,10.6
2013-03-27 20:00:00,20,8.9,44,31.7,8.9
2013-03-27 21:00:00,21,9.4,42,27.7,9.4
2013-03-27 22:00:00,22,8.9,40,22.3,8.9
2013-03-27 23:00:00,23,8.9,34,22.3,8.9
2013-03-28 00:00:00,0,7.8,42,29.5,7.8
2013-03-28 01:00:00,1,7.8,42,18.4,7.8
2013-03-28 02:00:00,2,6.7,47,20.5,6.7
2013-03-28 03:00:00,3,6.1,49,16.6,6.1
2013-03-28 04:00:00,4,5.6,50,16.6,5.6
2013-03-28 05:00:00,5,5.0,53,13.0,5.0
2013-03-28 06:00:00,6,5.6,50,14.8,5.6
2013-03-28 07:00:00,7,5.0,55,13.0,5.0
2013-03-28 08:00:00,8,4.4,55,7.6,4.4
2013-03-28 09:00:00,9,5.0,53,14.8,5.0
2013-03-28 10:00:00,10,4.4,55,16.6,4.4
2013-03-28 11:00:00,11,4.4,53,14.8,4.4
2013-03-28 12:00:00,12,5.6,53,9.4,5.6
2013-03-28 13:00:00,13,6.7,49,14.8,6.7
2013-03-28 14:00:00,14,7.2,49,24.1,7.2
2013-03-28 15:00:00,15,7.8,47,31.3,7.8
2013-03-28 16:00:00,16,8.3,46,22.3,8.3
2013-03-28 17:00:00,17,9.4,42,25.9,9.4
2013-03-28 18:00:00,18,8.9,42,25.9,8.9
2013-03-28 19:00:00,19,9.4,41,20.5,9.4
2013-03-28 20:00:00,20,9.4,42,29.5,9.4
2013-03-28 21:00:00,21,9.4,42,18.4,9.4
2013-03-28 22:00:00,22,8.9,46,27.7,8.9
2013-03-28 23:00:00,23,8.3,46,18.4,8.3
2013-03-29 00:00:00,0,8.3,46,24.1,8.3
2013-03-29 01:00:00,1,8.3,46,24.1,8.3
2013-03-29 02:00:00,2,7.8,47,22.3,7.8
2013-03-29 03:00:00,3,7.2,51,14.8,7.2
2013-03-29 04:00:00,4,7.2,51,13.0,7.2
2013-03-29 05:00:00,5,6.7,55,13.0,6.7
2013-03-29 06:00:00,6,7.2,53,14.8,7.2
2013-03-29 07:00:00,7,7.2,53,20.5,7.2
2013-03-29 08:00:00,8,6.1,55,13.0,6.1
2013-03-29 09:00:00,9,6.1,55,13.0,6.1
2013-03-29 10:00:00,10,6.1,53,13.0,6.1
2013-03-29 11:00:00,11,6.1,51,14.8,6.1
2013-03-29 12:00:00,12,6.7,51,13.0,6.7
2013-03-29 13:00:00,13,8.3,49,25.9,8.3
2013-03-29 14:00:00,14,9.4,44,14.8,9.4
2013-03-29 15:00:00,15,10.6,42,13.0,10.6
2013-03-29 16:00:00,16,11.7,39,24.1,11.7
2013-03-29 17:00:00,17,13.9,34,25.9,13.9
2013-03-29 18:00:00,18,13.9,31,20.5,13.9
2013-03-29 19:00:00,19,12.8,29,37.1,12.8
2013-03-29 20:00:00,20,13.3,30,20.5,13.3
2013-03-29 21:00:00,21,13.9,29,20.5,13.9
2013-03-29 22:00:00,22,12.8,31,14.8,12.8
2013-03-29 23:00:00,23,12.8,30,13.0,12.8
2013-03-30 00:00:00,0,11.7,32,9.4,11.7
2013-03-30 01:00:00,1,11.1,32,5.4,11.1
2013-03-30 02:00:00,2,9.4,41,5.4,9.4
2013-03-30 03:00:00,3,8.3,63,5.4,8.3
2013-03-30 04:00:00,4,8.9,54,0.0,8.9
2013-03-30 05:00:00,5,6.7,70,5.4,6.7
2013-03-30 06:00:00,6,6.7,60,5.4,6.7
2013-03-30 07:00:00,7,5.0,76,9.4,5.0
2013-03-30 08:00:00,8,5.6,62,5.4,5.6
2013-03-30 09:00:00,9,5.6,64,0.0,5.6
2013-03-30 10:00:00,10,5.0,67,0.0,5.0
2013-03-30 11:00:00,11,5.6,76,0.0,5.6
2013-03-30 12:00:00,12,6.1,73,0.0,6.1
2013-03-30 13:00:00,13,8.9,46,9.4,8.9
2013-03-30 14:00:00,14,10.0,46,5.4,10.0
2013-03-30 15:00:00,15,12.2,38,0.0,12.2
2013-03-30 16:00:00,16,13.3,31,5.4,13.3
2013-03-30 17:00:00,17,14.4,25,0.0,14.4
2013-03-30 18:00:00,18,15.0,25,11.2,15.0
2013-03-30 19:00:00,19,15.6,24,7.6,15.6
2013-03-30 20:00:00,20,15.6,23,9.4,15.6
2013-03-30 21:00:00,21,15.6,21,14.8,15.6
2013-03-30 22:00:00,22,15.6,20,13.0,15.6
2013-03-30 23:00:00,23,14.4,22,7.6,14.4
2013-03-31 00:00:00,0,12.8,27,0.0,12.8
2013-03-31 01:00:00,1,12.2,35,5.4,12.2
2013-03-31 02:00:00,2,10.0,42,9.4,10.0
2013-03-31 03:00:00,3,9.4,46,13.0,9.4
2013-03-31 04:00:00,4,8.3,56,11.2,8.3
2013-03-31 05:00:00,5,8.3,52,9.4,8.3
2013-03-31 06:00:00,6,7.8,55,9.4,7.8
2013-03-31 07:00:00,7,8.3,56,9.4,8.3
2013-03-31 08:00:00,8,8.3,54,5.4,8.3
2013-03-31 09:00:00,9,8.3,52,5.4,8.3
2013-03-31 10:00:00,10,8.3,54,0.0,8.3
2013-03-31 11:00:00,11,7.8,60,7.6,7.8
2013-03-31 12:00:00,12,7.8,65,5.4,7.8
2013-03-31 13:00:00,13,8.3,65,7.6,8.3
2013-03-31 14:00:00,14,9.4,63,0.0,9.4
2013-03-31 15:00:00,15,11.7,56,13.0,11.7
2013-03-31 16:00:00,16,12.8,62,16.6,12.8
2013-03-31 17:00:00,17,12.2,69,18.4,12.2
2013-03-31 18:00:00,18,12.2,72,9.4,12.2
2013-03-31 19:00:00,19,11.1,89,9.4,11.1
2013-03-31 20:00:00,20,11.7,89,13.0,11.7
2013-03-31 21:00:00,21,11.7,86,16.6,11.7
2013-03-31 22:00:00,22,11.7,86,14.8,11.7
2013-03-31 23:00:00,23,11.7,86,13.0,11.7
